Source;Target;Type;Id;Label;Weight
45;255;Directed;1738;20;30
255;164;Directed;1739;20;30
164;230;Directed;1740;20;30
230;212;Directed;1741;20;30
212;62;Directed;1742;20;30
62;96;Directed;1743;20;30
96;62;Directed;1744;20;30
62;212;Directed;1745;20;30
212;230;Directed;1746;20;30
230;164;Directed;1747;20;30
164;255;Directed;1748;20;30
255;45;Directed;1749;20;30
45;196;Directed;1750;20;30
196;21;Directed;1751;20;30
21;77;Directed;1752;20;30
77;21;Directed;1753;20F;30
21;196;Directed;1754;20F;30
196;45;Directed;1755;20F;30
45;255;Directed;1756;20F;30
255;164;Directed;1757;20F;30
164;230;Directed;1758;20F;30
230;75;Directed;1759;20F;30
75;212;Directed;1760;20F;30
212;62;Directed;1761;20F;30
62;96;Directed;1762;20F;30
96;62;Directed;1763;20U;30
62;6;Directed;1764;20U;30
6;212;Directed;1765;20U;30
212;230;Directed;1766;20U;30
230;164;Directed;1767;20U;30
164;255;Directed;1768;20U;30
255;45;Directed;1769;20U;30
45;196;Directed;1770;20U;30
196;21;Directed;1771;20U;30
21;77;Directed;1772;20U;30
27;184;Directed;1773;21-21A;50
184;96;Directed;1774;21-21A;50
96;62;Directed;1775;21-21A;50
62;212;Directed;1776;21-21A;50
212;75;Directed;1777;21-21A;50
75;230;Directed;1778;21-21A;50
230;164;Directed;1779;21-21A;50
164;255;Directed;1780;21-21A;50
255;45;Directed;1781;21-21A;50
45;196;Directed;1782;21-21A;50
196;21;Directed;1783;21-21A;50
21;214;Directed;1784;21-21A;50
214;159;Directed;1785;21-21A;50
159;240;Directed;1786;21-21A;50
240;136;Directed;1787;21-21A;50
136;154;Directed;1788;21-21A;50
154;175;Directed;1789;21-21A;50
175;242;Directed;1790;21-21A;50
242;175;Directed;1791;121;50
175;154;Directed;1792;121;50
154;136;Directed;1793;121;50
136;240;Directed;1794;121;50
240;159;Directed;1795;121;50
159;214;Directed;1796;121;50
214;21;Directed;1797;121;50
21;196;Directed;1798;121;50
196;45;Directed;1799;121;50
45;255;Directed;1800;121;50
255;164;Directed;1801;121;50
164;230;Directed;1802;121;50
230;212;Directed;1803;121;50
212;62;Directed;1804;121;50
62;96;Directed;1805;121;50
96;184;Directed;1806;121;50
184;27;Directed;1807;121;50
27;20;Directed;1808;121;50
20;142;Directed;1809;121;50
142;135;Directed;1810;121;50
135;138;Directed;1811;121;50
138;245;Directed;1812;121;50
245;53;Directed;1813;121;50
53;120;Directed;1814;121;50
120;53;Directed;1815;121;30
53;245;Directed;1816;121;30
245;138;Directed;1817;121;30
138;135;Directed;1818;121;30
135;142;Directed;1819;121;30
142;20;Directed;1820;121;30
20;27;Directed;1821;121;30
27;184;Directed;1822;121;30
184;96;Directed;1823;121;30
96;62;Directed;1824;121;30
62;212;Directed;1825;121;30
212;230;Directed;1826;121;30
230;164;Directed;1827;121;30
164;255;Directed;1828;121;30
255;45;Directed;1829;121;30
45;196;Directed;1830;121;30
196;21;Directed;1831;121;30
21;214;Directed;1832;121;30
214;159;Directed;1833;121;30
159;240;Directed;1834;121;30
240;136;Directed;1835;121;30
136;154;Directed;1836;121;30
154;175;Directed;1837;121;30
175;242;Directed;1838;121;30
242;175;Directed;1839;121F;50
175;154;Directed;1840;121F;50
154;136;Directed;1841;121F;50
136;240;Directed;1842;121F;50
240;159;Directed;1843;121F;50
159;214;Directed;1844;121F;50
214;21;Directed;1845;121F;50
21;196;Directed;1846;121F;50
196;45;Directed;1847;121F;50
45;255;Directed;1848;121F;50
255;164;Directed;1849;121F;50
164;230;Directed;1850;121F;50
230;75;Directed;1851;121F;50
75;212;Directed;1852;121F;50
212;62;Directed;1853;121F;50
62;96;Directed;1854;121F;50
